OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
11587,DRACD,3,,,,1,53.0,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
11588,HANAR,4,,,,3,424.5,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
11589,WANDK,8,,,,2,387.0,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
11590,BLONP,8,,,,2,250.75,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
11591,ROMEY,5,,,,3,14.25,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
11592,SEVES,5,,,,3,316.75,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
11593,KOENE,1,,,,2,439.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
11594,OCEAN,3,,,,3,395.75,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
11595,PARIS,9,,,,3,387.25,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
11596,GALED,9,,,,3,216.5,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
11597,LAMAI,6,,,,2,244.5,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
11598,SAVEA,3,,,,3,485.25,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
11599,THEBI,1,,,,2,118.5,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
11600,PARIS,4,,,,3,102.5,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
11601,OTTIK,8,,,,2,248.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
11602,VINET,8,,,,2,274.5,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
11603,Val2 ,4,,,,3,234.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
11604,BOTTM,3,,,,1,416.0,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
11605,SEVES,5,,,,1,197.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
11606,QUEEN,1,,,,1,147.0,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
11607,LETSS,9,,,,1,155.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
11608,TRADH,9,,,,3,18.75,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
11609,WELLI,3,,,,2,247.25,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
11610,MEREP,8,,,,2,339.25,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
11611,RICSU,2,,,,1,70.5,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
11612,VICTE,9,,,,2,412.0,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
11613,RICSU,9,,,,1,238.0,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
11614,GODOS,6,,,,3,470.25,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
11615,GREAL,8,,,,1,321.5,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
11616,THECR,9,,,,3,206.5,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
11617,FOLIG,4,,,,1,260.75,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
11618,WELLI,2,,,,3,94.75,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
11619,LINOD,5,,,,1,193.75,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
11620,RATTC,8,,,,1,129.0,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
11621,DRACD,6,,,,1,326.75,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
11622,HILAA,6,,,,3,310.25,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
11623,NORTS,5,,,,1,269.75,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
11624,ROMEY,7,,,,3,172.25,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11625,ANTON,7,,,,1,20.25,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11626,TRAIH,1,,,,2,32.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
11627,FAMIA,5,,,,1,168.5,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
11628,LAUGB,3,,,,2,61.75,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
11629,ANATR,6,,,,2,295.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
11630,LINOD,6,,,,2,194.0,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
11631,WHITC,8,,,,3,79.0,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
11632,GREAL,2,,,,3,418.0,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
11633,LAMAI,7,,,,2,139.0,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
11634,GODOS,5,,,,3,403.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
11635,FOLKO,7,,,,2,221.25,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
11636,BLONP,1,,,,3,106.0,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
11637,PRINI,1,,,,2,12.25,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
11638,BSBEV,1,,,,2,79.5,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
11639,RICAR,7,,,,2,86.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
11640,EASTC,7,,,,2,157.0,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
11641,FOLIG,8,,,,2,96.0,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
11642,CHOPS,5,,,,1,373.5,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
11643,CACTU,2,,,,1,74.25,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11644,VAFFE,1,,,,1,364.25,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
11645,ANTON,6,,,,2,115.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
11646,OLDWO,8,,,,1,22.0,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
11647,VICTE,9,,,,1,176.75,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
11648,CONSH,9,,,,1,320.5,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
11649,Val2 ,8,,,,2,155.5,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
11650,SPECD,6,,,,1,191.5,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
11651,QUEEN,3,,,,2,487.5,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
11652,CHOPS,9,,,,1,74.0,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
11653,WOLZA,6,,,,2,487.0,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
11654,ISLAT,8,,,,2,282.25,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
11655,TOMSP,9,,,,3,67.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
11656,ROMEY,7,,,,3,284.25,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
11657,TRAIH,2,,,,3,285.5,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
11658,ALFKI,3,,,,1,49.0,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
11659,ROMEY,6,,,,3,119.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
11660,BLAUS,2,,,,2,361.0,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
11661,WHITC,5,,,,3,203.25,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
11662,GALED,7,,,,3,374.5,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
11663,ANATR,2,,,,2,31.0,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
11664,PARIS,2,,,,2,94.75,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
11665,SAVEA,7,,,,1,356.5,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
11666,TOMSP,9,,,,3,214.25,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
11667,LONEP,4,,,,1,495.0,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
11668,GODOS,6,,,,2,213.0,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
11669,ROMEY,6,,,,1,146.0,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
11670,GROSR,5,,,,1,13.5,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
11671,RICAR,1,,,,1,277.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
11672,FOLIG,8,,,,2,331.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
11673,RICAR,4,,,,3,295.0,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
11674,LONEP,4,,,,3,351.75,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
11675,BONAP,4,,,,2,135.0,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
11676,ROMEY,6,,,,1,341.5,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
11677,OCEAN,3,,,,1,447.0,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
11678,BOTTM,1,,,,1,365.75,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
11679,BOTTM,6,,,,2,71.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
11680,WOLZA,7,,,,3,257.5,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
11681,PRINI,5,,,,1,542.0,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
11682,PICCO,7,,,,2,531.75,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
11683,ALFKI,5,,,,3,393.25,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
11684,LAUGB,3,,,,2,257.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
11685,TRAIH,7,,,,3,69.0,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
11686,MORGK,3,,,,1,203.0,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
11687,FOLIG,5,,,,2,218.25,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
11688,QUICK,2,,,,1,388.5,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
11689,MORGK,5,,,,1,483.25,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
11690,Val2 ,8,,,,1,170.75,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
11691,HUNGO,3,,,,1,254.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
11692,OCEAN,4,,,,2,336.75,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
11693,FISSA,4,,,,1,305.0,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
11694,Val2 ,1,,,,3,217.0,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
11695,OLDWO,5,,,,3,120.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
11696,LAUGB,3,,,,3,487.75,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
11697,FRANR,8,,,,3,66.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
11698,FURIB,3,,,,2,123.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
11699,SIMOB,5,,,,1,238.25,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
11700,BONAP,9,,,,1,207.25,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
11701,KOENE,1,,,,2,404.5,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
11702,QUEDE,1,,,,3,125.5,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
11703,WELLI,7,,,,3,340.25,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
11704,DUMON,6,,,,2,35.0,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
11705,SEVES,8,,,,1,467.5,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
11706,QUEDE,9,,,,3,466.25,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
11707,VINET,5,,,,3,119.5,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
11708,THEBI,8,,,,3,191.0,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
11709,PRINI,2,,,,3,300.75,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
11710,ROMEY,5,,,,3,114.25,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
11711,CACTU,6,,,,3,243.5,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
11712,TRADH,8,,,,2,105.5,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
11713,WOLZA,9,,,,1,373.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11714,FRANS,1,,,,1,287.0,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
11715,QUEDE,9,,,,3,68.5,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
11716,SANTG,6,,,,1,395.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
11717,ALFKI,9,,,,1,17.5,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
11718,TORTU,7,,,,1,144.5,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
11719,CHOPS,8,,,,3,338.75,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
11720,BOTTM,6,,,,3,41.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
11721,RICSU,5,,,,1,53.25,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
11722,RICAR,6,,,,1,66.25,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11723,TORTU,4,,,,3,176.25,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
11724,AROUT,3,,,,1,161.75,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
11725,ANTON,7,,,,2,101.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
11726,QUEEN,4,,,,3,229.0,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
11727,EASTC,7,,,,1,388.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
11728,VALON,1,,,,1,122.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
11729,CENTC,5,,,,3,321.5,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
11730,CACTU,4,,,,3,336.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
11731,BOLID,2,,,,2,421.75,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
11732,GALED,9,,,,2,75.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
11733,EASTC,6,,,,2,254.0,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
11734,GODOS,7,,,,3,272.0,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
11735,BSBEV,4,,,,1,373.5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
11736,MEREP,8,,,,3,438.25,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
11737,WARTH,3,,,,2,336.5,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
11738,GROSR,1,,,,1,231.25,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
11739,BSBEV,1,,,,2,308.5,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
11740,SUPRD,3,,,,1,485.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
11741,SIMOB,4,,,,3,440.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
11742,CHOPS,1,,,,3,91.0,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
11743,OTTIK,8,,,,2,95.0,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
11744,AROUT,4,,,,3,393.5,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
11745,VAFFE,9,,,,1,129.5,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
11746,FRANS,2,,,,3,53.75,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
11747,HILAA,4,,,,1,220.75,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
11748,CONSH,1,,,,3,14.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
11749,LEHMS,6,,,,2,395.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
11750,LINOD,9,,,,3,249.0,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
11751,FRANR,7,,,,3,312.75,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
11752,ROMEY,1,,,,3,293.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11753,VINET,6,,,,1,337.5,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11754,QUEEN,5,,,,1,467.25,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
11755,VICTE,6,,,,1,333.5,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
11756,HUNGC,6,,,,3,74.75,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
11757,AROUT,8,,,,1,162.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
11758,OLDWO,3,,,,3,422.25,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
11759,GALED,6,,,,3,377.5,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
11760,BOTTM,9,,,,1,391.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
11761,DUMON,3,,,,2,490.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
11762,LAUGB,5,,,,1,506.5,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
11763,QUEEN,7,,,,1,179.5,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
11764,HUNGC,4,,,,2,127.25,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
11765,BOTTM,3,,,,1,370.75,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
11766,THEBI,1,,,,2,510.25,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
11767,TORTU,9,,,,1,316.75,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
11768,LETSS,2,,,,1,243.75,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
11769,ROMEY,3,,,,2,447.5,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
11770,HUNGO,1,,,,3,422.75,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
11771,CACTU,9,,,,3,71.5,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
11772,BLAUS,2,,,,1,70.75,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
11773,COMMI,5,,,,3,14.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
11774,LILAS,5,,,,2,351.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
11775,ANATR,1,,,,1,308.5,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
11776,WARTH,1,,,,3,326.25,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
11777,ERNSH,9,,,,2,342.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
11778,MAGAA,8,,,,2,343.0,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
11779,PERIC,4,,,,3,517.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
11780,FURIB,1,,,,2,160.0,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
11781,BSBEV,2,,,,3,406.75,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
11782,LETSS,7,,,,3,82.5,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
11783,LACOR,4,,,,1,314.0,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
11784,Val2 ,3,,,,3,81.5,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
11785,BLAUS,2,,,,1,38.0,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
11786,RICAR,2,,,,1,101.25,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
11787,OCEAN,9,,,,1,304.75,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
11788,THEBI,6,,,,3,511.5,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
11789,ALFKI,5,,,,1,272.5,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
11790,LILAS,6,,,,3,484.5,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
11791,SEVES,9,,,,2,454.5,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
11792,HUNGC,7,,,,3,448.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
11793,MEREP,1,,,,1,362.75,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
