OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
13356,SANTG,1,01-08-2022 11:12,06-08-2022 03:18,19-08-2022 03:18,3,20.25,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
13357,HUNGC,9,28-11-2021 13:19,16-12-2021 19:03,28-11-2021 16:07,1,323.5,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
13358,THEBI,5,17-10-2015 04:24,17-10-2015 14:34,18-10-2015 17:50,3,284.5,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
13359,GROSR,3,18-10-2022 02:18,17-11-2022 23:24,02-11-2022 12:48,2,293,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
13360,QUEDE,2,09-04-2017 05:22,13-05-2017 04:39,10-04-2017 00:03,2,204,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
13361,KOENE,2,20-12-2022 18:28,18-01-2023 07:06,22-12-2022 19:27,1,233.25,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
13362,VALON,6,12-11-2016 02:59,27-11-2016 01:14,28-11-2016 09:17,1,213.25,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
13363,GREAL,1,01-09-2012 10:41,02-09-2012 04:21,03-09-2012 06:22,2,284.25,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
13364,WELLI,6,13-03-2016 17:00,16-03-2016 02:33,21-03-2016 23:16,3,336.25,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
13365,LETSS,6,09-07-2015 03:58,13-07-2015 03:42,23-07-2015 02:44,1,382.5,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
13366,CENTC,9,19-06-2023 01:13,23-06-2023 03:53,15-07-2023 16:15,2,247.25,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
13367,TRADH,5,27-07-2021 10:52,13-08-2021 02:41,30-07-2021 13:45,1,344.25,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
13368,CHOPS,7,21-12-2017 18:37,07-01-2018 18:19,30-12-2017 14:15,2,186,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
13369,ANATR,8,28-05-2023 03:45,01-07-2023 19:52,28-05-2023 05:34,1,75.75,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
13370,MAISD,9,25-09-2020 04:17,09-10-2020 19:53,02-10-2020 21:14,3,515,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
13371,VAFFE,8,07-04-2020 06:40,13-04-2020 05:15,19-04-2020 08:43,1,362,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
13372,ISLAT,9,01-04-2022 14:02,17-04-2022 01:50,07-04-2022 04:24,2,574.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
13373,GROSR,9,21-05-2017 23:41,26-05-2017 11:53,22-05-2017 22:44,2,61.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
13374,CONSH,2,19-12-2021 19:11,30-01-2022 10:02,03-01-2022 19:29,1,16,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
13375,VAFFE,2,14-10-2013 10:44,22-10-2013 05:07,15-10-2013 07:59,1,241.75,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
13376,REGGC,9,13-10-2012 19:31,31-10-2012 18:40,01-11-2012 14:47,3,371.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
13377,RICAR,2,02-01-2021 04:11,16-01-2021 15:43,02-01-2021 18:28,2,448.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
13378,MAGAA,9,02-05-2014 09:15,04-05-2014 12:56,07-05-2014 21:12,1,447.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
13379,LEHMS,2,16-10-2019 10:24,30-10-2019 19:53,02-11-2019 06:52,1,90,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
13380,SAVEA,2,19-03-2021 03:19,05-05-2021 09:01,19-03-2021 21:39,1,43,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
13381,BLAUS,8,31-12-2018 08:02,31-01-2019 15:37,31-12-2018 16:33,1,30.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
13382,DUMON,9,22-12-2019 15:29,25-12-2019 07:22,28-12-2019 01:09,2,156,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
13383,QUICK,9,01-10-2021 02:06,14-11-2021 02:49,11-10-2021 06:41,2,334.75,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
13384,BONAP,5,05-02-2017 21:25,23-02-2017 16:21,21-02-2017 12:57,1,445.75,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
13385,HUNGC,8,01-09-2023 18:11,16-09-2023 05:36,13-09-2023 12:27,1,119.25,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
13386,WHITC,1,27-03-2020 16:43,12-05-2020 20:08,30-03-2020 10:58,3,330,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
13387,DUMON,3,16-05-2015 04:42,19-06-2015 22:37,14-06-2015 00:15,1,166.5,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
13388,LINOD,9,28-11-2014 08:25,31-12-2014 10:34,29-11-2014 10:29,3,196.25,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
13389,KOENE,4,10-02-2021 22:07,08-03-2021 02:53,11-02-2021 03:22,2,168,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
13390,RATTC,5,29-12-2021 08:38,16-01-2022 16:02,30-12-2021 10:37,1,43.25,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
13391,SIMOB,5,01-10-2021 22:21,27-10-2021 23:51,03-10-2021 23:53,3,80.25,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
13392,MORGK,2,25-05-2017 01:00,08-06-2017 05:51,03-06-2017 08:56,3,534.25,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
13393,BONAP,5,05-06-2015 06:49,28-06-2015 13:13,14-06-2015 04:18,3,467.5,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
13394,CENTC,6,06-01-2019 00:34,22-01-2019 22:36,20-01-2019 17:45,2,186,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
13395,LAMAI,1,09-09-2018 23:39,02-10-2018 11:56,10-09-2018 07:42,1,458.25,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
13396,KOENE,9,27-06-2018 00:06,30-07-2018 06:17,11-07-2018 06:53,1,174.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
13397,FURIB,6,07-01-2020 13:31,05-02-2020 11:30,07-01-2020 19:13,3,93.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
13398,MAGAA,8,17-03-2023 19:25,06-04-2023 23:38,19-03-2023 16:56,2,327.25,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
13399,FRANR,7,20-12-2018 15:43,25-01-2019 22:35,04-01-2019 02:06,2,453.75,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
13400,SEVES,1,09-08-2015 17:04,18-08-2015 20:47,22-08-2015 11:51,1,511,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
13401,BOTTM,9,01-05-2023 03:54,11-06-2023 15:03,09-05-2023 12:33,1,258.25,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
13402,ANTON,3,15-12-2020 20:38,24-12-2020 02:41,01-01-2021 20:28,1,60.5,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
13403,REGGC,5,09-02-2021 05:54,22-02-2021 13:19,19-02-2021 07:06,3,473.75,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
13404,SEVES,7,27-04-2015 13:21,01-06-2015 12:00,29-04-2015 01:09,3,392.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
13405,PICCO,3,30-08-2014 05:11,08-09-2014 03:38,23-09-2014 09:05,1,505.75,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
13406,HILAA,1,31-01-2021 09:44,10-02-2021 19:09,04-02-2021 18:17,3,382.5,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
13407,VICTE,5,17-12-2017 14:45,13-01-2018 20:56,26-12-2017 15:32,3,521.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
13408,VINET,5,26-12-2014 20:26,18-01-2015 22:11,07-01-2015 00:09,1,389.25,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
13409,VICTE,1,23-01-2021 20:00,04-02-2021 07:14,25-01-2021 03:24,1,324.25,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
13410,HUNGO,2,03-05-2019 06:18,03-06-2019 00:41,05-05-2019 21:42,1,245,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
13411,WHITC,2,22-08-2012 23:15,05-09-2012 21:20,29-08-2012 04:40,3,303.75,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
13412,QUICK,5,22-04-2015 13:26,25-04-2015 20:25,28-04-2015 10:59,1,459.75,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
13413,TRAIH,5,18-05-2015 02:58,04-07-2015 08:16,26-05-2015 22:39,2,165.5,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
13414,DUMON,2,17-07-2019 02:43,20-08-2019 13:10,22-07-2019 05:49,3,343.25,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
13415,DUMON,1,29-07-2023 12:13,29-07-2023 19:04,08-08-2023 06:21,2,135,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
13416,BLAUS,3,03-01-2022 01:42,20-01-2022 02:41,04-01-2022 14:23,2,399.25,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
13417,RANCH,3,28-04-2019 07:45,29-04-2019 00:11,09-05-2019 17:57,1,312.75,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
13418,BOTTM,5,23-11-2015 08:49,16-12-2015 03:47,24-11-2015 09:44,3,36.75,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
13419,HUNGC,9,11-05-2014 21:30,21-05-2014 11:44,26-05-2014 09:46,2,424,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
13420,VALON,3,21-01-2017 19:39,04-02-2017 11:20,25-01-2017 19:39,1,395.25,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
13421,FRANS,5,29-05-2017 13:27,12-06-2017 09:42,09-06-2017 16:48,1,130.75,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
13422,THEBI,4,16-07-2023 19:29,02-08-2023 11:17,17-07-2023 04:25,1,226.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
13423,HUNGC,5,22-05-2013 12:27,03-06-2013 18:19,25-05-2013 20:40,3,514.25,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
13424,GODOS,6,27-03-2021 21:27,14-04-2021 22:26,30-03-2021 21:37,2,218.25,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
13425,RATTC,6,08-02-2023 10:02,09-02-2023 22:34,10-02-2023 05:11,1,173.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
13426,HILAA,7,01-08-2020 17:23,10-08-2020 07:46,11-08-2020 02:45,1,82.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
13427,TORTU,3,07-09-2012 08:28,02-10-2012 07:50,26-09-2012 07:03,3,293.25,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
13428,TOMSP,3,25-07-2017 08:13,13-08-2017 08:54,30-07-2017 01:42,1,254.25,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
13429,WANDK,9,17-06-2014 12:14,17-06-2014 21:35,04-07-2014 09:00,2,132.25,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
13430,FRANS,4,26-06-2014 23:55,31-07-2014 13:09,27-06-2014 01:23,2,471,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
13431,MAGAA,4,19-05-2021 09:19,20-05-2021 12:53,23-05-2021 00:18,1,312.25,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
13432,FISSA,9,27-07-2021 11:04,02-08-2021 14:47,08-08-2021 15:32,2,214.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
13433,RICSU,3,15-11-2012 03:16,14-12-2012 13:52,29-11-2012 19:25,2,117.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
13434,QUEDE,1,17-07-2013 17:40,05-09-2013 23:32,06-08-2013 10:54,1,159,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
13435,TRADH,6,18-02-2017 20:56,28-02-2017 09:08,27-02-2017 01:14,1,204,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
13436,FRANK,1,31-08-2021 23:27,05-10-2021 06:20,01-09-2021 21:42,2,356,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
13437,TRAIH,8,31-05-2020 14:23,04-06-2020 22:02,01-06-2020 11:42,3,237.25,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
13438,RICSU,7,25-01-2018 21:15,08-03-2018 20:49,03-02-2018 22:29,2,488.25,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
13439,TORTU,6,30-03-2018 02:17,23-04-2018 23:07,08-04-2018 01:02,1,330.5,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
13440,GREAL,6,01-08-2015 19:41,16-09-2015 13:56,03-08-2015 15:29,1,425.25,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
13441,WHITC,8,09-04-2022 05:56,15-04-2022 09:16,09-04-2022 15:12,3,371,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
13442,BSBEV,3,16-12-2016 19:26,23-01-2017 18:53,09-01-2017 11:13,3,471.75,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
13443,WHITC,7,09-03-2022 00:55,23-04-2022 14:45,28-03-2022 16:06,1,335,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
13444,SEVES,5,12-12-2015 09:04,14-12-2015 20:05,14-12-2015 10:00,1,38.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
13445,CONSH,8,24-01-2022 17:29,03-02-2022 10:07,26-01-2022 15:21,3,488.5,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
13446,SEVES,4,28-02-2019 19:34,25-03-2019 09:39,22-03-2019 13:41,3,157.25,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
13447,VAFFE,1,04-06-2015 06:31,04-06-2015 20:04,08-06-2015 19:12,2,186.25,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
13448,PARIS,3,19-08-2013 15:21,12-09-2013 03:20,25-08-2013 20:23,3,190,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
13449,THECR,8,17-11-2018 03:10,20-12-2018 13:27,30-11-2018 16:06,2,495.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
13450,LILAS,4,27-08-2021 04:17,28-08-2021 10:30,05-09-2021 11:13,2,550.75,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
13451,WILMK,9,03-12-2017 14:47,21-12-2017 11:11,05-12-2017 10:38,3,494.25,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
13452,VALON,5,03-04-2021 14:43,30-04-2021 10:30,16-04-2021 12:34,2,415.5,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
13453,LINOD,5,13-08-2022 06:34,09-09-2022 17:38,14-08-2022 01:07,3,39.25,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
13454,LILAS,4,15-07-2015 07:29,14-08-2015 23:27,30-07-2015 06:08,3,286.25,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
13455,CONSH,8,02-11-2015 14:16,07-12-2015 20:15,07-11-2015 10:16,1,383.25,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
13456,WOLZA,5,02-08-2023 21:16,15-08-2023 12:20,05-08-2023 09:33,1,77.75,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
13457,MORGK,9,22-08-2016 23:44,10-09-2016 03:17,11-09-2016 22:19,2,174.75,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
13458,THEBI,4,21-03-2014 09:36,13-04-2014 19:09,31-03-2014 09:07,1,484.5,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
13459,CHOPS,7,27-07-2017 22:10,13-08-2017 07:27,05-08-2017 21:19,1,329.75,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
13460,RANCH,5,28-02-2014 14:46,06-04-2014 15:51,28-02-2014 21:23,3,587,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
13461,MORGK,8,21-09-2013 13:34,30-09-2013 09:11,28-09-2013 16:18,3,479,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
13462,SEVES,3,12-03-2023 04:16,08-04-2023 09:29,15-03-2023 21:29,3,88.5,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
13463,PICCO,3,15-12-2014 01:23,07-01-2015 00:28,20-12-2014 11:47,3,458,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
13464,WELLI,9,24-10-2014 15:46,27-10-2014 09:50,01-11-2014 09:09,2,214.5,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
13465,MAISD,7,31-12-2021 07:04,23-01-2022 21:56,20-01-2022 00:08,3,372.5,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
13466,CONSH,3,22-03-2020 07:54,06-04-2020 09:12,27-03-2020 16:19,2,568.25,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
13467,PRINI,5,27-12-2020 06:42,30-12-2020 01:00,28-12-2020 05:49,1,202,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
13468,HILAA,4,22-03-2023 23:17,05-04-2023 16:16,26-03-2023 03:23,1,92,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
13469,WILMK,8,02-07-2015 06:00,23-07-2015 21:03,04-07-2015 15:05,3,229.5,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
13470,LILAS,1,01-11-2019 13:14,14-11-2019 12:31,23-11-2019 09:45,2,34.5,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
13471,THEBI,3,10-03-2023 13:27,18-03-2023 08:08,16-03-2023 20:18,2,185,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
13472,ANTON,3,17-03-2022 11:51,28-03-2022 09:28,25-03-2022 16:20,1,203.75,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
13473,WILMK,7,20-06-2022 09:06,10-07-2022 09:17,26-06-2022 12:38,3,448,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
13474,LONEP,2,24-03-2015 22:06,18-04-2015 04:17,30-03-2015 11:18,3,24.25,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
13475,PERIC,5,10-04-2019 18:57,15-04-2019 00:49,11-04-2019 06:42,1,137.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
13476,FISSA,1,17-07-2014 20:35,18-08-2014 18:41,20-07-2014 03:32,2,346,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
13477,BONAP,1,04-05-2014 03:17,29-05-2014 10:09,04-05-2014 12:16,2,342.5,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
13478,FURIB,8,02-03-2021 02:13,12-04-2021 05:50,24-03-2021 15:08,3,188.75,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
13479,VAFFE,6,20-08-2013 06:12,26-09-2013 10:12,23-08-2013 03:21,1,517,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
13480,ALFKI,5,08-02-2020 21:14,17-02-2020 21:53,15-02-2020 15:23,1,178.75,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
13481,WILMK,6,17-02-2015 02:41,22-02-2015 17:24,04-03-2015 18:40,1,21.25,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
13482,THECR,7,16-08-2018 11:20,18-08-2018 06:23,03-09-2018 05:06,1,496.5,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
13483,MAGAA,3,17-06-2017 01:52,27-06-2017 06:08,27-06-2017 12:14,2,115.5,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
13484,FISSA,7,16-11-2019 11:18,29-12-2019 01:53,22-11-2019 09:49,2,311.25,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
13485,LILAS,3,05-07-2017 10:39,15-07-2017 04:14,05-07-2017 22:02,3,369.75,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
13486,WELLI,6,25-08-2021 04:25,17-09-2021 23:36,25-08-2021 12:22,3,341,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
13487,SPECD,6,25-05-2023 19:38,14-06-2023 05:36,15-06-2023 06:13,3,124.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
13488,LEHMS,8,19-02-2021 07:38,05-03-2021 08:58,03-03-2021 06:26,2,18.5,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
13489,THEBI,2,02-02-2016 17:34,20-02-2016 19:13,04-02-2016 13:16,2,436.25,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
13490,LAUGB,6,12-07-2021 12:52,29-07-2021 10:00,22-07-2021 10:13,1,11.25,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
13491,ANTON,6,15-03-2020 06:54,28-03-2020 03:51,23-03-2020 12:47,2,479.5,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
13492,LAZYK,3,04-11-2013 09:55,13-11-2013 15:51,07-11-2013 00:48,3,273.25,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
13493,BONAP,9,25-08-2014 20:12,20-09-2014 20:42,27-08-2014 07:58,3,451.25,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
13494,EASTC,2,20-02-2017 04:24,21-03-2017 23:11,02-03-2017 20:46,3,50,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
13495,NORTS,7,25-12-2012 15:42,26-01-2013 05:22,02-01-2013 17:16,3,113.25,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
13496,ISLAT,8,02-10-2021 06:37,25-11-2021 13:47,09-10-2021 06:42,2,437.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
13497,TOMSP,8,13-05-2022 04:35,11-06-2022 04:09,13-05-2022 04:56,1,396,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
13498,FRANS,4,17-09-2020 19:16,28-09-2020 07:12,20-09-2020 09:32,1,282.5,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
